,total_seconds,normalized_power_level
1449,1449,0.998732
1450,1450,0.998732
1451,1451,0.998732
1452,1452,0.999283
1453,1453,0.999283
1454,1454,0.999283
1455,1455,0.999283
1456,1456,0.999283
1457,1457,0.998622
1458,1458,0.998622
1459,1459,0.998622
1460,1460,0.998622
1461,1461,0.998622
1462,1462,0.998622
1463,1463,0.998622
1464,1464,0.9973
1465,1465,0.9973
1466,1466,0.9973
1467,1467,0.9973
1468,1468,0.9973
1469,1469,0.9973
1470,1470,0.999503
1471,1471,0.999503
1472,1472,0.999503
1473,1473,0.999503
1474,1474,0.999503
1475,1475,0.999503
1476,1476,0.999833
1477,1477,0.999833
1478,1478,0.999833
1479,1479,0.999833
1480,1480,0.999833
1481,1481,0.999833
1482,1482,0.999833
1483,1483,0.999833
1484,1484,0.998952
1485,1485,0.998952
1486,1486,0.998952
1487,1487,0.998952
1488,1488,0.998952
1489,1489,0.998512
1490,1490,0.998512
1491,1491,0.998512
1492,1492,0.998512
1493,1493,0.998512
1494,1494,0.998291
1495,1495,0.998291
1496,1496,0.998291
1497,1497,0.998291
1498,1498,0.998291
1499,1499,0.998842
1500,1500,0.998842
1501,1501,0.998842
1502,1502,0.998842
1503,1503,0.99774
1504,1504,0.99774
1505,1505,0.99774
1506,1506,0.99774
1507,1507,0.99774
1508,1508,0.99774
1509,1509,0.99774
1510,1510,0.99774
1511,1511,0.99774
1512,1512,0.997851
1513,1513,0.997851
1514,1514,0.997851
1515,1515,0.997851
1516,1516,0.997851
1517,1517,0.998181
1518,1518,0.998181
1519,1519,0.998181
1520,1520,0.998181
1521,1521,0.998181
1522,1522,0.99763
1523,1523,0.99763
1524,1524,0.99763
1525,1525,0.99763
1526,1526,0.997851
1527,1527,0.997851
1528,1528,0.997851
1529,1529,0.997851
1530,1530,0.997851
1531,1531,0.997851
1532,1532,0.997851
1533,1533,0.997851
1534,1534,0.997851
1535,1535,0.997851
1536,1536,0.997851
1537,1537,0.999062
1538,1538,0.999062
1539,1539,0.999062
1540,1540,0.999062
1541,1541,0.998512
1542,1542,0.998512
1543,1543,0.998512
1544,1544,0.998512
1545,1545,0.998512
1546,1546,0.998512
1547,1547,0.998512
1548,1548,0.998512
1549,1549,0.998842
1550,1550,0.998842
1551,1551,0.998842
1552,1552,0.998842
1553,1553,0.998842
1554,1554,0.998071
1555,1555,0.998071
1556,1556,0.998071
1557,1557,0.998071
1558,1558,0.998071
1559,1559,0.999613
1560,1560,0.999613
1561,1561,0.999613
1562,1562,0.999613
1563,1563,0.999613
1564,1564,0.999613
1565,1565,0.999613
1566,1566,0.999613
1567,1567,0.999613
1568,1568,0.999613
1569,1569,0.999723
1570,1570,0.999723
1571,1571,0.999723
1572,1572,0.999723
1573,1573,0.999723
1574,1574,0.998732
1575,1575,0.998732
1576,1576,0.998732
1577,1577,0.999723
1578,1578,0.999723
1579,1579,0.999723
1580,1580,0.999723
1581,1581,0.999723
1582,1582,0.999944
1583,1583,0.999944
1584,1584,0.999944
1585,1585,0.999944
1586,1586,0.999944
1587,1587,0.999944
1588,1588,0.999944
1589,1589,0.999944
1590,1590,0.999944
1591,1591,0.998952
1592,1592,0.998952
1593,1593,0.998952
1594,1594,0.998952
1595,1595,0.998952
1596,1596,0.998952
1597,1597,0.998952
1598,1598,0.998952
1599,1599,0.998952
1600,1600,0.998512
1601,1601,0.998512
1602,1602,0.998512
1603,1603,0.998512
1604,1604,0.998512
1605,1605,0.998512
1606,1606,0.998512
1607,1607,0.998512
1608,1608,0.998512
1609,1609,1.000384
1610,1610,1.000384
1611,1611,1.000384
1612,1612,1.000384
1613,1613,1.000384
1614,1614,1.000164
1615,1615,1.000164
1616,1616,1.000164
1617,1617,1.000164
1618,1618,1.000164
1619,1619,1.000494
1620,1620,1.000494
1621,1621,1.000494
1622,1622,1.000494
1623,1623,1.000715
1624,1624,1.000715
1625,1625,1.000715
1626,1626,1.000715
1627,1627,1.000715
1628,1628,1.000715
1629,1629,1.000715
1630,1630,1.000715
1631,1631,1.000715
1632,1632,1.000715
1633,1633,1.002147
1634,1634,1.002147
1635,1635,1.002147
1636,1636,1.002147
1637,1637,0.999503
1638,1638,0.999503
1639,1639,0.999503
1640,1640,0.999503
1641,1641,0.999503
1642,1642,0.999503
1643,1643,0.999503
1644,1644,0.999503
1645,1645,0.999503
1646,1646,0.999503
1647,1647,0.999944
1648,1648,0.999944
1649,1649,0.999944
1650,1650,0.999944
1651,1651,0.999944
1652,1652,1.000384
1653,1653,1.000384
1654,1654,1.000384
1655,1655,1.000384
1656,1656,1.000384
1657,1657,1.000384
1658,1658,1.000384
1659,1659,1.000384
1660,1660,1.000384
1661,1661,1.000384
1662,1662,1.000604
1663,1663,1.000604
1664,1664,1.000604
1665,1665,1.000604
1666,1666,1.000604
1667,1667,1.000604
1668,1668,1.000604
1669,1669,1.000604
1670,1670,1.000604
1671,1671,1.000935
1672,1672,1.000935
1673,1673,1.000935
1674,1674,1.000935
1675,1675,1.000935
1676,1676,1.000935
1677,1677,1.000935
1678,1678,1.000935
1679,1679,1.000825
1680,1680,1.000825
1681,1681,1.000825
1682,1682,1.000825
1683,1683,1.000825
1684,1684,1.000825
1685,1685,1.001265
1686,1686,1.001265
1687,1687,1.001265
1688,1688,1.001265
1689,1689,1.001265
1690,1690,1.001265
1691,1691,1.001265
1692,1692,1.001265
1693,1693,1.001596
1694,1694,1.001596
1695,1695,1.001596
1696,1696,1.001596
1697,1697,1.001596
1698,1698,1.002367
1699,1699,1.002367
1700,1700,1.002367
1701,1701,1.002367
1702,1702,1.002367
1703,1703,1.001926
1704,1704,1.001926
1705,1705,1.001926
1706,1706,1.001926
1707,1707,1.001926
1708,1708,1.001265
1709,1709,1.001265
1710,1710,1.001265
1711,1711,1.001265
1712,1712,1.001706
1713,1713,1.001706
1714,1714,1.001706
1715,1715,1.001706
1716,1716,1.001706
1717,1717,1.001706
1718,1718,1.001375
1719,1719,1.001375
1720,1720,1.001375
1721,1721,1.001375
1722,1722,1.003028
1723,1723,1.003028
1724,1724,1.003028
1725,1725,1.003028
1726,1726,1.003028
1727,1727,1.003028
1728,1728,1.003028
1729,1729,1.003028
1730,1730,1.003028
1731,1731,1.003028
1732,1732,1.000715
1733,1733,1.000715
1734,1734,1.000715
1735,1735,1.000715
1736,1736,1.001596
1737,1737,1.001596
1738,1738,1.001596
1739,1739,1.001596
1740,1740,1.001596
1741,1741,1.001596
1742,1742,1.003358
1743,1743,1.003358
1744,1744,1.003358
1745,1745,1.003358
1746,1746,1.003358
1747,1747,1.003358
1748,1748,1.003358
1749,1749,1.002587
1750,1750,1.002587
1751,1751,1.002587
1752,1752,1.002587
1753,1753,1.002587
1754,1754,1.002587
1755,1755,1.002587
1756,1756,1.002587
1757,1757,1.002587
1758,1758,1.003138
1759,1759,1.003138
1760,1760,1.003138
1761,1761,1.003138
1762,1762,1.003138
1763,1763,1.002918
1764,1764,1.002918
1765,1765,1.002918
1766,1766,1.002918
1767,1767,1.003138
1768,1768,1.003138
1769,1769,1.003138
1770,1770,1.003138
1771,1771,1.003138
1772,1772,1.003248
1773,1773,1.003248
1774,1774,1.003248
1775,1775,1.003248
1776,1776,1.003248
1777,1777,1.003248
1778,1778,1.003248
1779,1779,1.003248
1780,1780,1.003248
1781,1781,1.003248
1782,1782,1.003248
1783,1783,1.003358
1784,1784,1.003358
1785,1785,1.003358
1786,1786,1.003358
1787,1787,1.003358
1788,1788,1.003358
1789,1789,1.003358
1790,1790,1.003358
1791,1791,1.002367
1792,1792,1.002367
1793,1793,1.002367
1794,1794,1.002367
1795,1795,1.002367
1796,1796,1.002367
1797,1797,1.002367
1798,1798,1.002367
1799,1799,1.002257
1800,1800,1.002257
1801,1801,1.002257
1802,1802,1.002257
1803,1803,1.002257
1804,1804,1.002587
1805,1805,1.002587
1806,1806,1.002587
1807,1807,1.002587
1808,1808,1.002587
1809,1809,1.001265
1810,1810,1.001265
1811,1811,1.001265
1812,1812,1.001265
1813,1813,1.001045
1814,1814,1.001045
1815,1815,1.001045
1816,1816,1.001045
1817,1817,1.001045
1818,1818,1.001045
1819,1819,1.001045
1820,1820,1.001045
1821,1821,1.001045
1822,1822,1.001045
1823,1823,1.001375
1824,1824,1.001375
1825,1825,1.001375
1826,1826,1.001375
1827,1827,1.001375
1828,1828,1.001155
1829,1829,1.001155
1830,1830,1.001155
1831,1831,1.001155
1832,1832,1.000494
1833,1833,1.000494
1834,1834,1.000494
1835,1835,1.000494
1836,1836,1.000494
1837,1837,1.001045
1838,1838,1.001045
1839,1839,1.001045
1840,1840,1.001045
1841,1841,1.001045
1842,1842,1.001045
1843,1843,1.001045
1844,1844,1.001045
1845,1845,1.001155
1846,1846,1.001155
1847,1847,1.001155
1848,1848,1.001155
1849,1849,1.001155
1850,1850,1.001486
1851,1851,1.001486
1852,1852,1.001486
1853,1853,1.001486
1854,1854,1.000604
1855,1855,1.000604
1856,1856,1.000604
1857,1857,1.000604
1858,1858,1.000604
1859,1859,1.001816
1860,1860,1.001816
1861,1861,1.001816
1862,1862,1.001816
1863,1863,1.001816
1864,1864,1.001816
1865,1865,1.001816
1866,1866,1.001816
1867,1867,1.001816
1868,1868,1.001816
1869,1869,1.001926
1870,1870,1.001926
1871,1871,1.001926
1872,1872,1.001926
1873,1873,1.001926
1874,1874,1.001926
1875,1875,1.001926
1876,1876,1.001045
1877,1877,1.001045
1878,1878,1.001045
1879,1879,1.001045
1880,1880,1.001045
1881,1881,1.001045
1882,1882,1.001045
1883,1883,1.001045
1884,1884,1.001045
1885,1885,1.001926
1886,1886,1.001926
1887,1887,1.001926
1888,1888,1.001926
1889,1889,1.001926
1890,1890,1.000935
1891,1891,1.000935
1892,1892,1.000935
1893,1893,1.000935
1894,1894,1.000935
1895,1895,1.001596
1896,1896,1.001596
1897,1897,1.001596
1898,1898,1.001596
1899,1899,1.001596
1900,1900,1.001596
1901,1901,1.001596
1902,1902,1.001596
1903,1903,1.001486
1904,1904,1.001486
1905,1905,1.001486
1906,1906,1.001486
1907,1907,1.001486
1908,1908,1.001816
1909,1909,1.001816
1910,1910,1.001816
1911,1911,1.001816
1912,1912,1.002036
1913,1913,1.002036
1914,1914,1.002036
1915,1915,1.002036
1916,1916,1.001486
1917,1917,1.001486
1918,1918,1.001486
1919,1919,1.001486
1920,1920,1.001486
1921,1921,1.001486
1922,1922,1.001486
1923,1923,1.001486
1924,1924,1.001486
1925,1925,1.001486
1926,1926,1.001486
1927,1927,1.001706
1928,1928,1.001706
1929,1929,1.001706
1930,1930,1.002477
1931,1931,1.002477
1932,1932,1.002477
1933,1933,1.002477
1934,1934,1.002477
1935,1935,1.001375
1936,1936,1.001375
1937,1937,1.001375
1938,1938,1.001375
1939,1939,1.001375
1940,1940,1.001265
1941,1941,1.001265
1942,1942,1.001265
1943,1943,1.001265
1944,1944,1.001265
1945,1945,1.001265
1946,1946,1.001265
1947,1947,1.001265
1948,1948,1.001265
1949,1949,1.001375
1950,1950,1.001375
1951,1951,1.001375
1952,1952,1.001375
1953,1953,1.001375
1954,1954,1.001375
1955,1955,1.000715
1956,1956,1.000715
1957,1957,1.000715
1958,1958,1.000715
1959,1959,1.000715
1960,1960,1.000715
1961,1961,1.000715
1962,1962,1.000715
1963,1963,1.001155
1964,1964,1.001155
1965,1965,1.001155
1966,1966,1.001155
1967,1967,1.001155
1968,1968,1.001706
1969,1969,1.001706
1970,1970,1.001706
1971,1971,1.001706
1972,1972,1.001706
1973,1973,1.001706
1974,1974,1.001706
1975,1975,1.001706
1976,1976,1.001706
1977,1977,1.002587
1978,1978,1.002587
1979,1979,1.002587
1980,1980,1.002587
1981,1981,1.002587
1982,1982,1.002257
1983,1983,1.002257
1984,1984,1.002257
1985,1985,1.002257
1986,1986,1.002036
1987,1987,1.002036
1988,1988,1.002036
1989,1989,1.002036
1990,1990,1.002036
1991,1991,1.001596
1992,1992,1.001596
1993,1993,1.001596
1994,1994,1.001596
1995,1995,1.001596
1996,1996,1.001596
1997,1997,1.001596
1998,1998,1.001596
1999,1999,1.001596
2000,2000,1.001596
2001,2001,1.001816
2002,2002,1.001816
2003,2003,1.001816
2004,2004,1.001816
2005,2005,1.003028
2006,2006,1.003028
2007,2007,1.003028
2008,2008,1.003028
2009,2009,1.003028
2010,2010,1.003028
2011,2011,1.003028
2012,2012,1.003028
2013,2013,1.003028
2014,2014,1.003028
2015,2015,1.003028
2016,2016,1.002257
2017,2017,1.002257
2018,2018,1.002257
2019,2019,1.002257
2020,2020,1.002257
2021,2021,1.002257
2022,2022,1.002257
2023,2023,1.002257
2024,2024,1.002257
2025,2025,1.002257
2026,2026,1.002257
2027,2027,1.001706
2028,2028,1.001706
2029,2029,1.001706
2030,2030,1.001706
2031,2031,1.001706
2032,2032,1.001706
2033,2033,1.001706
2034,2034,1.001706
2035,2035,1.001706
2036,2036,1.001706
2037,2037,1.003248
2038,2038,1.003248
2039,2039,1.003248
2040,2040,1.003248
2041,2041,1.003358
2042,2042,1.003358
2043,2043,1.003358
2044,2044,1.003358
2045,2045,1.003358
2046,2046,1.002807
2047,2047,1.002807
2048,2048,1.002807
2049,2049,1.002807
2050,2050,1.002807
2051,2051,1.003358
2052,2052,1.003358
2053,2053,1.003358
2054,2054,1.003358
2055,2055,1.003799
2056,2056,1.003799
2057,2057,1.003799
2058,2058,1.003799
2059,2059,1.003799
2060,2060,1.002918
2061,2061,1.002918
2062,2062,1.002918
2063,2063,1.002918
2064,2064,1.002918
2065,2065,1.002918
2066,2066,1.002918
2067,2067,1.002918
2068,2068,1.002918
2069,2069,1.00468
2070,2070,1.00468
2071,2071,1.00468
2072,2072,1.00468
2073,2073,1.004129
2074,2074,1.004129
2075,2075,1.004129
2076,2076,1.004129
2077,2077,1.004129
2078,2078,1.004129
2079,2079,1.003358
2080,2080,1.003358
2081,2081,1.003358
2082,2082,1.003358
2083,2083,1.003358
2084,2084,1.003358
2085,2085,1.003358
2086,2086,1.003358
2087,2087,1.003358
2088,2088,1.003028
2089,2089,1.003028
2090,2090,1.003028
2091,2091,1.003028
2092,2092,1.004129
2093,2093,1.004129
2094,2094,1.004129
2095,2095,1.004129
2096,2096,1.004129
2097,2097,1.003578
2098,2098,1.003578
2099,2099,1.003578
2100,2100,1.003578
2101,2101,1.002477
2102,2102,1.002477
2103,2103,1.002477
2104,2104,1.002477
2105,2105,1.002477
2106,2106,1.002477
2107,2107,1.002477
2108,2108,1.002477
2109,2109,1.002477
2110,2110,1.003909
2111,2111,1.003909
2112,2112,1.003909
2113,2113,1.003909
2114,2114,1.00446
2115,2115,1.00446
2116,2116,1.00446
2117,2117,1.00446
2118,2118,1.00446
2119,2119,1.00446
2120,2120,1.00446
2121,2121,1.00446
2122,2122,1.00446
2123,2123,1.005231
2124,2124,1.005231
2125,2125,1.005231
2126,2126,1.005231
2127,2127,1.005231
2128,2128,1.005231
2129,2129,1.00479
2130,2130,1.00479
2131,2131,1.00479
2132,2132,1.00479
2133,2133,1.00479
2134,2134,1.00479
2135,2135,1.00479
2136,2136,1.00479
2137,2137,1.00479
2138,2138,1.00479
2139,2139,1.00479
2140,2140,1.00479
2141,2141,1.00479
2142,2142,1.00479
2143,2143,1.00479
2144,2144,1.00479
2145,2145,1.00479
2146,2146,1.00479
2147,2147,1.003248
2148,2148,1.003248
2149,2149,1.003248
2150,2150,1.003248
2151,2151,1.003248
2152,2152,1.003248
2153,2153,1.003248
2154,2154,1.003248
2155,2155,1.003138
2156,2156,1.003138
2157,2157,1.003138
2158,2158,1.003138
2159,2159,1.003138
2160,2160,1.004019
2161,2161,1.004019
2162,2162,1.004019
2163,2163,1.004019
2164,2164,1.004019
2165,2165,1.004019
2166,2166,1.003799
2167,2167,1.003799
2168,2168,1.003799
2169,2169,1.003799
2170,2170,1.003799
2171,2171,1.003799
2172,2172,1.003799
2173,2173,1.003799
2174,2174,1.003799
2175,2175,1.003799
2176,2176,1.003799
2177,2177,1.003028
2178,2178,1.003028
2179,2179,1.003028
2180,2180,1.003028
2181,2181,1.003028
2182,2182,1.004019
2183,2183,1.004019
2184,2184,1.004019
2185,2185,1.004019
2186,2186,1.004019
2187,2187,1.003578
2188,2188,1.003578
2189,2189,1.003578
2190,2190,1.003578
2191,2191,1.003578
2192,2192,1.003578
2193,2193,1.003578
2194,2194,1.003578
2195,2195,1.003578
2196,2196,1.003578
2197,2197,1.003578
2198,2198,1.003578
2199,2199,1.003468
2200,2200,1.003468
2201,2201,1.003578
2202,2202,1.003578
2203,2203,1.003578
2204,2204,1.003578
2205,2205,1.003799
2206,2206,1.003799
2207,2207,1.003799
2208,2208,1.003799
2209,2209,1.003799
2210,2210,1.003799
2211,2211,1.003799
2212,2212,1.003799
2213,2213,1.003799
2214,2214,1.003799
2215,2215,1.003689
2216,2216,1.003689
2217,2217,1.003689
2218,2218,1.003689
2219,2219,1.003689
2220,2220,1.003689
2221,2221,1.003689
2222,2222,1.003689
2223,2223,1.003799
2224,2224,1.003799
2225,2225,1.003799
2226,2226,1.003799
2227,2227,1.003468
2228,2228,1.003468
2229,2229,1.003468
2230,2230,1.003468
2231,2231,1.003138
2232,2232,1.003138
2233,2233,1.003138
2234,2234,1.003138
2235,2235,1.003138
2236,2236,1.002807
2237,2237,1.002807
2238,2238,1.002807
2239,2239,1.002807
2240,2240,1.001926
2241,2241,1.001926
2242,2242,1.001926
2243,2243,1.001926
2244,2244,1.003138
2245,2245,1.003138
2246,2246,1.003138
2247,2247,1.003138
2248,2248,1.003138
2249,2249,1.003138
2250,2250,1.003138
2251,2251,1.003138
2252,2252,1.003138
2253,2253,1.003138
2254,2254,1.003138
2255,2255,1.000825
2256,2256,1.000825
2257,2257,1.000825
2258,2258,1.000825
2259,2259,1.001816
2260,2260,1.001816
2261,2261,1.001816
2262,2262,1.001816
2263,2263,1.001816
2264,2264,1.001816
2265,2265,1.001816
2266,2266,1.001816
2267,2267,1.001816
2268,2268,1.002147
2269,2269,1.002147
2270,2270,1.002147
2271,2271,1.002147
2272,2272,1.002147
2273,2273,1.001596
2274,2274,1.001596
2275,2275,1.001596
2276,2276,0.998842
2277,2277,0.998842
2278,2278,0.998842
2279,2279,0.998842
2280,2280,0.998842
2281,2281,1.000715
2282,2282,1.000715
2283,2283,1.000715
2284,2284,1.000715
2285,2285,1.000715
2286,2286,1.000715
2287,2287,1.000715
2288,2288,1.000715
2289,2289,1.000715
2290,2290,1.000715
2291,2291,1.000715
2292,2292,1.000715
2293,2293,1.000715
2294,2294,1.000715
2295,2295,1.000715
2296,2296,1.000384
2297,2297,1.000384
2298,2298,1.000384
2299,2299,1.000384
2300,2300,1.000384
2301,2301,1.000384
2302,2302,1.000384
2303,2303,1.000384
2304,2304,1.000384
2305,2305,1.000384
2306,2306,1.000384
2307,2307,1.001486
2308,2308,1.001486
2309,2309,1.001486
2310,2310,1.001486
2311,2311,1.001486
2312,2312,1.001486
2313,2313,1.001486
2314,2314,1.001486
2315,2315,1.001486
2316,2316,1.001486
2317,2317,1.000604
2318,2318,1.000604
2319,2319,1.000604
2320,2320,1.000604
2321,2321,1.000604
2322,2322,1.000604
2323,2323,1.000604
2324,2324,1.000604
2325,2325,1.000604
2326,2326,1.000494
2327,2327,1.000494
2328,2328,1.000494
2329,2329,1.000494
2330,2330,1.000494
2331,2331,1.000494
2332,2332,1.000494
2333,2333,1.000494
2334,2334,1.000494
2335,2335,1.000494
2336,2336,0.998401
2337,2337,0.998401
2338,2338,0.998401
2339,2339,0.998401
2340,2340,0.999283
2341,2341,0.999283
2342,2342,0.999283
2343,2343,0.999283
2344,2344,0.999283
2345,2345,0.998842
2346,2346,0.998842
2347,2347,0.998842
2348,2348,0.998842
2349,2349,0.998622
2350,2350,0.998622
2351,2351,0.998622
2352,2352,0.998622
2353,2353,0.998622
2354,2354,0.998622
2355,2355,0.998622
2356,2356,0.998622
2357,2357,0.998622
2358,2358,0.999723
2359,2359,0.999723
2360,2360,0.999723
2361,2361,0.999723
2362,2362,0.999723
2363,2363,1.000164
2364,2364,1.000164
2365,2365,1.000164
2366,2366,1.000164
2367,2367,0.999393
2368,2368,0.999393
2369,2369,0.999393
2370,2370,0.999393
2371,2371,0.999393
2372,2372,0.999944
2373,2373,0.999944
2374,2374,0.999944
2375,2375,0.999944
2376,2376,0.999944
2377,2377,0.999944
2378,2378,0.999944
2379,2379,0.999944
2380,2380,0.999944
2381,2381,0.999944
2382,2382,0.997961
2383,2383,0.997961
2384,2384,0.997961
2385,2385,0.997961
2386,2386,0.997961
2387,2387,0.997961
2388,2388,0.997961
2389,2389,0.997961
2390,2390,0.997961
2391,2391,0.999833
2392,2392,0.999833
2393,2393,0.999833
2394,2394,0.999833
2395,2395,0.999833
2396,2396,1.000054
2397,2397,1.000054
2398,2398,1.000054
2399,2399,1.000054
2400,2400,1.000054
2401,2401,1.000054
2402,2402,1.000054
2403,2403,1.000054
2404,2404,0.998842
2405,2405,0.998842
2406,2406,0.998842
2407,2407,0.998842
2408,2408,0.998842
2409,2409,0.998842
2410,2410,1.000935
2411,2411,1.000935
2412,2412,1.000935
2413,2413,1.001596
2414,2414,1.001596
2415,2415,1.001596
2416,2416,1.001596
2417,2417,1.001596
2418,2418,1.001596
2419,2419,1.001596
2420,2420,1.001596
2421,2421,1.001596
2422,2422,1.001486
2423,2423,1.001486
2424,2424,1.001486
2425,2425,1.001486
2426,2426,1.000935
2427,2427,1.000935
2428,2428,1.000935
2429,2429,1.000935
2430,2430,1.000935
2431,2431,1.001265
2432,2432,1.001265
2433,2433,1.001265
2434,2434,1.001265
2435,2435,1.001265
2436,2436,1.001265
2437,2437,1.001265
2438,2438,1.002477
2439,2439,1.002477
2440,2440,1.002477
2441,2441,1.002477
2442,2442,1.002477
2443,2443,1.002477
2444,2444,1.002477
2445,2445,1.001375
2446,2446,1.001375
2447,2447,1.001375
2448,2448,1.001375
2449,2449,0.999503
2450,2450,0.999503
2451,2451,0.999503
2452,2452,0.999503
2453,2453,1.000715
2454,2454,1.000715
2455,2455,1.000715
2456,2456,1.000715
2457,2457,1.000715
2458,2458,1.001375
2459,2459,1.001375
2460,2460,1.001375
2461,2461,1.001375
2462,2462,1.001375
2463,2463,1.001375
2464,2464,1.001375
2465,2465,1.001375
2466,2466,1.001375
2467,2467,1.000715
2468,2468,1.000715
2469,2469,1.000715
2470,2470,1.000715
2471,2471,0.999172
2472,2472,0.999172
2473,2473,0.999172
2474,2474,0.999172
2475,2475,1.000384
2476,2476,1.000384
2477,2477,1.000384
2478,2478,1.000384
2479,2479,1.000384
2480,2480,0.999283
2481,2481,0.999283
2482,2482,0.999283
2483,2483,0.999283
2484,2484,0.999283
2485,2485,0.999283
2486,2486,0.999283
2487,2487,0.999283
2488,2488,0.999283
2489,2489,0.999283
2490,2490,0.999833
2491,2491,0.999833
2492,2492,0.999833
2493,2493,0.999833
2494,2494,0.999833
2495,2495,0.999833
2496,2496,0.998952
2497,2497,0.998952
2498,2498,0.998952
2499,2499,0.998952
2500,2500,0.998952
2501,2501,0.998952
2502,2502,0.998952
2503,2503,0.998952
2504,2504,0.998952
2505,2505,0.999283
2506,2506,0.999283
2507,2507,0.999283
2508,2508,0.999283
2509,2509,0.999283
2510,2510,0.999283
2511,2511,0.999283
2512,2512,0.999283
2513,2513,0.999283
2514,2514,1.000604
2515,2515,1.000604
2516,2516,1.000604
2517,2517,1.000604
2518,2518,1.000604
2519,2519,1.000274
2520,2520,1.000274
2521,2521,1.000274
2522,2522,1.000274
2523,2523,0.999503
2524,2524,0.999503
2525,2525,0.999503
2526,2526,0.999503
2527,2527,0.999503
2528,2528,0.999503
2529,2529,0.999503
2530,2530,0.999503
2531,2531,0.999503
2532,2532,1.000604
2533,2533,1.000604
2534,2534,1.000604
2535,2535,1.000604
2536,2536,1.000604
2537,2537,1.000604
2538,2538,1.000604
2539,2539,1.000604
2540,2540,1.000604
2541,2541,1.000604
2542,2542,1.001375
2543,2543,1.001375
2544,2544,1.001375
2545,2545,1.000274
2546,2546,1.000274
2547,2547,1.000274
2548,2548,1.000274
2549,2549,1.000274
2550,2550,1.000494
2551,2551,1.000494
2552,2552,1.000494
2553,2553,1.000494
2554,2554,1.000494
2555,2555,1.000494
2556,2556,1.000494
2557,2557,1.000494
2558,2558,1.000494
2559,2559,1.000494
2560,2560,1.000494
2561,2561,1.000494
2562,2562,1.000494
2563,2563,1.000494
2564,2564,1.000494
2565,2565,0.999944
2566,2566,0.999944
2567,2567,0.999944
2568,2568,1.000274
2569,2569,1.000274
2570,2570,1.000274
2571,2571,1.000274
2572,2572,1.000274
2573,2573,1.000274
2574,2574,1.000274
2575,2575,1.000274
2576,2576,1.000274
2577,2577,1.000054
2578,2578,1.000054
2579,2579,1.000054
2580,2580,1.000054
2581,2581,1.000825
2582,2582,1.000825
2583,2583,1.000825
2584,2584,1.000825
2585,2585,1.000825
2586,2586,0.999833
2587,2587,0.999833
2588,2588,0.999833
2589,2589,0.999833
2590,2590,0.999833
2591,2591,0.999833
2592,2592,0.999833
2593,2593,0.999833
2594,2594,0.999833
2595,2595,0.998512
2596,2596,0.998512
2597,2597,0.998512
2598,2598,0.998512
2599,2599,0.998512
2600,2600,0.998181
2601,2601,0.998181
2602,2602,0.998181
2603,2603,0.998181
2604,2604,0.998181
2605,2605,0.998181
2606,2606,0.999944
2607,2607,0.999944
2608,2608,0.999944
2609,2609,0.999944
2610,2610,0.999944
2611,2611,0.999723
2612,2612,0.999723
2613,2613,0.999723
2614,2614,0.999723
2615,2615,0.999723
2616,2616,1.001375
2617,2617,1.001375
2618,2618,1.001375
2619,2619,1.001375
2620,2620,1.001375
2621,2621,1.001375
2622,2622,1.001375
2623,2623,1.001375
2624,2624,1.001375
2625,2625,1.001375
2626,2626,1.001375
2627,2627,0.998512
2628,2628,0.998512
2629,2629,0.998512
2630,2630,0.998512
2631,2631,0.998512
2632,2632,0.998512
2633,2633,0.998512
2634,2634,0.999723
2635,2635,0.999723
2636,2636,0.999723
2637,2637,0.999723
2638,2638,0.999723
2639,2639,1.000494
2640,2640,1.000494
2641,2641,1.000494
2642,2642,1.000494
2643,2643,0.999723
2644,2644,0.999723
2645,2645,0.999723
2646,2646,0.999723
2647,2647,0.999723
2648,2648,0.999723
2649,2649,0.999723
2650,2650,0.999723
2651,2651,0.999723
2652,2652,0.999723
2653,2653,0.999613
2654,2654,0.999613
2655,2655,0.999613
2656,2656,0.999613
2657,2657,0.999613
2658,2658,0.997961
2659,2659,0.997961
2660,2660,0.997961
2661,2661,0.997961
2662,2662,0.997961
2663,2663,1.000494
2664,2664,1.000494
2665,2665,1.000494
2666,2666,1.000494
2667,2667,0.999503
2668,2668,0.999503
2669,2669,0.999503
2670,2670,0.999503
2671,2671,0.999503
2672,2672,0.999503
2673,2673,0.999503
2674,2674,0.999503
2675,2675,0.999503
2676,2676,0.999503
2677,2677,0.999613
2678,2678,0.999613
2679,2679,0.999613
2680,2680,0.999613
2681,2681,0.999503
2682,2682,0.999503
2683,2683,0.999503
2684,2684,0.999503
2685,2685,0.999503
2686,2686,0.999503
2687,2687,0.999503
2688,2688,0.999503
2689,2689,0.998181
2690,2690,0.998181
2691,2691,0.998181
2692,2692,0.998181
2693,2693,0.998181
2694,2694,0.998622
2695,2695,0.998622
2696,2696,0.998622
2697,2697,0.998622
2698,2698,0.998181
2699,2699,0.998181
2700,2700,0.998181
2701,2701,0.998181
2702,2702,0.998181
2703,2703,0.999283
2704,2704,0.999283
2705,2705,0.999283
2706,2706,0.999283
2707,2707,0.999283
2708,2708,0.998952
2709,2709,0.998952
2710,2710,0.998952
2711,2711,0.998952
2712,2712,0.998952
2713,2713,0.999062
2714,2714,0.999062
2715,2715,0.999062
2716,2716,0.999062
2717,2717,0.999062
2718,2718,0.999062
2719,2719,0.999062
